analysis.submitter_id	analysis.analysis_id	analysis.input_files.file_name	analysis.input_files.file_size	associated_entities.entity_id	associated_entities.case_id	associated_entities.entity_submitter_id	tss	participant	sample	portion	plate	center
1580243c-8353-4c6e-a532-81121b912c21	9ae63cc6-9f73-44b8-87b9-91822e856db3	99d69dc1-ba41-44fc-946c-301181af46e5_gdc_realn_rehead.bam	1529989226	9f28ea30-c8b3-4664-8c65-750c452f5427	05ff79c5-1127-4cac-8f4c-84089a3f2cde	TCGA-AA-3862-01A-01R-1022-07	AA	3862	01A	01R	1022	07
8e881aba-eee8-456e-a677-25eadadcdcad	55d39556-c87d-436f-a317-0d17c0e6e333	ead9d457-0438-45fd-9488-49c45990364b_gdc_realn_rehead.bam	2027074703	c613bc10-0db1-46eb-bc19-63773536ea6b	d5619045-060a-4b60-86e4-6a5774994fd4	TCGA-AA-3989-01A-01R-1022-07	AA	3989	01A	01R	1022	07
b2d38886-f7a9-439e-86ac-d99d45447cc1	c5eb6c6f-103b-4dd0-8044-3860161039ea	1ebc8d87-0548-465d-bdbf-2e5b68e20ecc_gdc_realn_rehead.bam	2154626996	9c1d30c4-c8f0-4ca7-bec7-243f81b7680a	ff1407c6-9174-4bae-a19b-d34ca71b898c	TCGA-A6-2680-01A-01R-1410-07	A6	2680	01A	01R	1410	07
d32c878b-e693-4eae-a615-7767371b3ae4	f6908cff-1128-48df-a637-bd8e77d34b6e	d08b9af3-ba13-4cf1-9958-c6129b8bbd55_gdc_realn_rehead.bam	9332638040	c802ea4d-922b-4a14-a74d-95f3ca10f9a3	14cc6f5b-5692-471e-98b4-ae200b3d8fed	TCGA-AY-5543-01A-01R-1653-07	AY	5543	01A	01R	1653	07
cecce47d-5d1a-4473-bf62-48b9bf602534	70618d0a-e7fd-45c8-b35c-5e9bc1e2e131	9e648e7e-25e6-4b57-ab6e-53f660cb6354_gdc_realn_rehead.bam	7198606390	20a84f89-898c-413c-b4a4-47458ad958e4	3aae5316-6a5d-4b83-9020-ad691d4edf99	TCGA-G4-6626-01A-11R-1774-07	G4	6626	01A	11R	1774	07
0fa55c0e-6f8f-44a6-82fe-9a42495d3484	2b232acb-3064-47bd-b5d0-31c947cfaf84	dd099d2c-9b66-435c-99ad-a2dc96cb5ae7_gdc_realn_rehead.bam	5293975027	f1e06c46-dbe7-4e9c-9a9b-e37e9d5b8deb	7144a65f-a63f-4b79-8fe2-cfe48696de03	TCGA-G4-6302-01A-11R-1723-07	G4	6302	01A	11R	1723	07
cf9d1a47-ee65-4505-a2c8-12d04366aa28	45867d93-3d35-45c5-9eb4-76ed281332f3	de78c570-4979-45d7-a649-c4d915f8f1aa_gdc_realn_rehead.bam	2359200886	778a27dd-94f3-484f-9da5-9ba003dde54d	0cb0dac8-4ce2-444a-b1ae-1550e065b4d9	TCGA-AA-A01V-01A-23R-A083-07	AA	A01V	01A	23R	A083	07
e2e19d54-e271-4d94-af60-8a2fc470a22c	412ad112-10a8-43c1-90d7-d99aaac3ef9e	28c34020-8cb4-4576-b203-3ff28b5e46d2_gdc_realn_rehead.bam	9993379902	013e625d-9dec-4e92-8130-1e99fe7a86e0	d4da3298-3a02-44a6-bdcd-d260f38e520b	TCGA-AY-A71X-01A-12R-A37K-07	AY	A71X	01A	12R	A37K	07
5cc11a29-89a1-415a-8503-c0821751d1d1	8ad633c9-496d-4719-a111-2e05a5b0c0e0	626e6bb4-e0a4-4203-9fc1-493f6ef86f2e_gdc_realn_rehead.bam	11910217685	11288911-ed89-4dfb-9850-01d3e5438b5d	eb191e71-4b6e-4c8d-8348-519be5a1e657	TCGA-DM-A1D6-01A-21R-A155-07	DM	A1D6	01A	21R	A155	07
3963e642-4d9f-47a1-bf0e-83462bcb7b13	1fb5b031-7b31-486b-97b6-dbd5b5ac14b6	7f5863d1-95ef-43a9-8b76-dd6928a02765_gdc_realn_rehead.bam	6285226281	b4fe4472-ff04-497b-bd11-f9bab81b2062	0f008098-d8aa-46dc-8445-cca59838c582	TCGA-AD-5900-01A-11R-1653-07	AD	5900	01A	11R	1653	07
8a266c03-d5ab-4047-96f2-a850cc7215b8	71a33154-5d00-4937-b725-4dad06730d22	9fbadf40-2c23-4054-ac92-b91787d940c4_gdc_realn_rehead.bam	9223829998	9b00f3e1-6d27-47d6-b9ce-1389db097741	264c0d45-078a-4207-a101-71f99bcd237e	TCGA-G4-6303-01A-11R-1774-07	G4	6303	01A	11R	1774	07
65cfbf50-1318-4357-9df4-094f6dbec49c	8482b738-b041-4c46-8834-d0e19e7e3bd6	17525a8e-224d-46cf-8e3d-7daa21d56816_gdc_realn_rehead.bam	8287163884	e4a168d2-b3ca-47c3-af94-93c4a6d90560	15d1b0fb-5c5f-4689-94f5-b33120a2bfae	TCGA-D5-5539-01A-01R-1653-07	D5	5539	01A	01R	1653	07
4faf76ce-1e05-4fd0-b210-2135200fe729	f35511ff-57c8-4c5f-8beb-bffa4863133a	0abb0596-d1f7-404c-b09d-1cd2e2c9096f_gdc_realn_rehead.bam	1974661578	ceb8591f-6ef7-46f2-b140-12d27652ccfc	750770db-53cf-4021-a8c2-5e0ddb97fef5	TCGA-AA-3994-01A-01R-1113-07	AA	3994	01A	01R	1113	07
f8484afe-c7e4-4952-8b17-551a2c266764	1f711544-9084-4240-80c4-0c5a9cbae5cb	843bf597-82e3-4247-b450-a743ec32b212_gdc_realn_rehead.bam	2539026592	6ae1ebd8-5db8-4e98-84b0-14eb60538ff6	e6c8c5fc-158a-4de4-b3f6-3b645584bbc7	TCGA-AA-A03J-01A-21R-A16W-07	AA	A03J	01A	21R	A16W	07
d15c1117-5ccd-47da-bb0a-51e5a71535ff	12455c31-4284-41c2-818a-37daa50c7f87	540846f4-22ba-4175-93b4-ef7959a95750_gdc_realn_rehead.bam	3237616094	9515a5bc-b9bc-4333-9e95-d8740283bee8	565e2726-4942-4726-89d3-c5e3797f7204	TCGA-A6-2671-01A-01R-1410-07	A6	2671	01A	01R	1410	07
d1878265-460d-4768-a67d-73d8d5a315b7	96833ce0-9fd0-44d6-8dc9-087eea9650b3	b6fb6ac4-9a0e-49c9-abd3-e9e3d996fdb9_gdc_realn_rehead.bam	7933327826	99cb42da-b846-4463-b13a-79a08f5be5ea	3eb37b12-b8b4-40a3-bd8b-f89fc39c05fa	TCGA-A6-6782-01A-11R-1839-07	A6	6782	01A	11R	1839	07
e86a03f9-e821-4f91-b09c-0e624239edde	92b76b1e-88bc-4e72-9824-f65f338f0c0d	e50506e4-c028-4676-8d2f-dc49f119d861_gdc_realn_rehead.bam	3358770310	a149f07d-1a70-4819-a7ec-3faacf6c3516	33522271-b2ca-4da4-a942-501ab9117c51	TCGA-AA-3693-01A-01R-0905-07	AA	3693	01A	01R	0905	07
a9557455-b007-4c38-88d2-8e72379e0e18	0e7d8422-9d55-43a1-95b2-20b9dc5705a7	646dcaac-9a67-465a-ad4f-a6dcb51f2534_gdc_realn_rehead.bam	2768869272	af976606-3e8a-4f8e-85c4-5773a4c65756	cab7bdbc-0a11-4901-97c3-26b884f79cb5	TCGA-AA-3968-01A-01R-1022-07	AA	3968	01A	01R	1022	07
d2ef2751-f956-4490-88b0-6f619774ef5e	17c8e7cd-aa73-4bb4-8c66-ebf6475e0613	3458ad38-f36a-410e-b7be-f737faa89691_gdc_realn_rehead.bam	1285420276	1ad58f0a-39d1-47f2-b3f4-1886552ea154	e394e9ec-7288-4ede-9ef8-41b631d100dd	TCGA-AA-3715-01A-01R-0905-07	AA	3715	01A	01R	0905	07
fc822b3c-b73f-4529-960b-e3bdfcff80ed	0c626794-2f05-410a-9012-49e702598c24	554d14cb-6d27-4a77-9ecf-3986ac0c3386_gdc_realn_rehead.bam	7270608049	71f3246a-0b7f-447e-8d1a-951159eb458e	8d0fa506-3f51-4108-8427-7dabf270bcd4	TCGA-SS-A7HO-01A-21R-A37K-07	SS	A7HO	01A	21R	A37K	07
79f11db1-6893-410f-8fbb-8da2a54d0957	c3a4c88c-f0da-4f6a-84ad-e440ef34dc8d	39bee428-0e4b-4ecd-83a3-2a86d7f3ab1c_gdc_realn_rehead.bam	5803770303	0f849dcd-e50a-47a9-87e8-90687c2e9a9c	93690a96-421c-4c59-85ba-fa6dd538c721	TCGA-G4-6588-01A-11R-1774-07	G4	6588	01A	11R	1774	07
f3895ae4-1228-49b3-9342-3c3b86cb5243	88ccad56-7cbc-4560-bc6c-b3d02c412e5d	b2219050-1940-43b9-8d06-0ac768451462_gdc_realn_rehead.bam	5750139697	23d7ce5f-3da1-4613-9607-d64ab3798c53	790266bc-c252-43f4-85d1-1b06ee529cf8	TCGA-A6-A566-01A-11R-A28H-07	A6	A566	01A	11R	A28H	07
06c8dfda-b057-47cb-b435-9c2739694f6a	bee29a0b-433c-41ce-92cb-2edabcfe374c	803b820c-e7b7-46d7-9667-394b5e31176a_gdc_realn_rehead.bam	9909340605	b2e2c315-da03-4a82-82c5-06343b7e0ad3	9d68516e-7e5c-403e-8aca-ea1abe0d6014	TCGA-NH-A50U-01A-33R-A37K-07	NH	A50U	01A	33R	A37K	07
0ee26933-679d-4e84-ab56-6b9581e5dbfd	6ba202a5-d3e3-4e5e-ab2f-bec4dea7480d	9d5a5234-1198-4625-aaa6-fbf8afb9fc7b_gdc_realn_rehead.bam	5790813237	23404035-b398-47bb-8d19-8345cb151471	c6f6c032-5d4e-4028-aed0-24a587620354	TCGA-AY-A8YK-01A-11R-A41B-07	AY	A8YK	01A	11R	A41B	07
9bf28651-4429-4fe5-9e9e-dda3a2aaa221	fe4f0696-c2ab-430c-abac-dff6ea511eaa	2fa46723-da52-4bab-bd0a-ad3e7a4a2882_gdc_realn_rehead.bam	7185247150	df2f08c6-d160-46af-aafa-f6c7886f3a92	21ddbfaa-1b21-4a2b-be2c-237dd69b20ff	TCGA-A6-6140-01A-11R-1774-07	A6	6140	01A	11R	1774	07
e19da22a-2a4e-43ff-acff-12aeafa3a2c1	d2699dfb-d27d-4fc7-95d1-a0fb8718f989	25dbcfce-08a7-4c68-aeb4-2f2fdd1c20a6_gdc_realn_rehead.bam	5666955228	08f98061-6b1e-4059-b37a-fe45b1c8652b	d5a1f43e-25a7-47f5-b63e-43714f9f732a	TCGA-QL-A97D-01A-12R-A41B-07	QL	A97D	01A	12R	A41B	07
fa73bdce-67fb-42aa-883f-635f0e7bcdc6	e4bdb053-b771-4043-a3d2-111d1835a8e3	8b70a023-e72c-49ea-bbd0-1d1eef6fd632_gdc_realn_rehead.bam	3153791380	5693546f-76cc-460e-ae90-01d44f010cda	2db3c23d-c591-4ea0-b0a8-ed9c4343c80e	TCGA-CK-4951-01A-01R-1410-07	CK	4951	01A	01R	1410	07
5697212f-b3fd-479f-84b0-ec0aae54534a	da19ec92-5c36-4cf6-8ffa-b007097065b9	6772eb46-c76e-4698-899e-a4112daf2049_gdc_realn_rehead.bam	2709391482	f387e5e5-1c1f-44f3-85a5-eb470b36d49a	7a6c54f1-f4e4-426b-b306-2ca3c4de12ca	TCGA-AA-3854-01A-01R-0905-07	AA	3854	01A	01R	0905	07
3f59c9f4-10e4-4410-9515-9488181f54fc	cce698dc-c66e-4905-8c4c-8d91394b75c8	91f75e5c-dc57-465b-9c97-22df7a25e251_gdc_realn_rehead.bam	1938607348	9c5da0ca-bc9f-4ed5-8303-385c415904ed	2d02bd7a-5beb-4e43-9ccb-18d89c9d5ca2	TCGA-AA-3560-01A-01R-0821-07	AA	3560	01A	01R	0821	07
5140a52e-42c4-4374-ae49-b208aff98396	44998d39-f639-41a2-9922-cff78b331607	e1c69f79-6cd2-4a7a-a71a-cf1815e4d036_gdc_realn_rehead.bam	4222947634	0dc7cb6e-bb27-4da5-90ed-c062dc9fda0b	14c13b05-abfe-472e-83a9-b28f60e58ad8	TCGA-G4-6310-01A-11R-1723-07	G4	6310	01A	11R	1723	07
b7b21fe3-2e21-4282-a707-da3c69a4453b	5c1ab8ee-8bc5-463c-ae92-5d90a2864c38	1e184833-509c-4db5-a759-8e2315f6ad24_gdc_realn_rehead.bam	3433266581	67cab911-4a5a-410b-87f5-22393125e768	857a5889-19e7-4208-8362-f1377c408037	TCGA-A6-A567-01A-31R-A28H-07	A6	A567	01A	31R	A28H	07
00cc9b4d-a847-464e-979a-7751e1a87ae3	1d4f40f3-ef75-492b-8c7c-a4d99df81dbd	c9e3ec9e-ee0e-466f-b164-0447da0f40da_gdc_realn_rehead.bam	648717630	737609fd-fa3f-4716-ba99-f4a8110e16a8	c46971a1-cbac-425d-bac2-f4142c92522e	TCGA-AA-3672-01A-01R-0905-07	AA	3672	01A	01R	0905	07
b53f9a9d-b24d-410d-b3e9-f2a8bf22ca27	d5339177-6440-43a7-a643-df7dccbf8c7a	4d4da0e4-c3cf-4fc8-9399-f40e4591eeca_gdc_realn_rehead.bam	6171670712	6bff2e04-5771-4e5e-a98e-b1e1e0cd1774	eed7405f-f8f3-41a4-a0e7-242f23087f59	TCGA-CM-6171-01A-11R-1653-07	CM	6171	01A	11R	1653	07
c419c0fe-74c5-44b1-89ed-887c2c3cfded	c1d82dca-9a19-4194-b9e1-bb43165ef130	ded06a68-f015-441b-b8f8-f05dad0e16ab_gdc_realn_rehead.bam	5446404479	0cc201f9-d974-4441-b052-1fc4279131c8	5b259d18-3976-4f44-967f-fe5fa8447c8b	TCGA-CM-5864-01A-01R-1653-07	CM	5864	01A	01R	1653	07
f346f2d2-285c-455c-ba34-ea8eec3fa881	3c47efa6-d55f-42df-846c-2e4dddd255ad	5c0af189-fee6-4624-b30f-2d86f3fc55d8_gdc_realn_rehead.bam	2044761370	1af1b06f-81ef-48ab-bb79-6efec1fda91f	f2ef5afa-6191-43a1-a023-d53c0d985139	TCGA-AA-3846-01A-01R-1022-07	AA	3846	01A	01R	1022	07
9a62fe1f-36ec-4e8e-b3d9-bdfc62f71905	0550a8eb-97af-4553-b8c7-7c71c55eb4cd	fea116e8-9bd5-42bd-8bc6-cc1cc1a4fc21_gdc_realn_rehead.bam	3269927047	7b85aa25-8031-4d9b-a1f3-5d411133489f	bce3ce45-4fb3-4d8e-9ec7-d24427c2ba4d	TCGA-AA-3692-01A-01R-0905-07	AA	3692	01A	01R	0905	07
8f9232c6-4ae9-4e3f-af06-335f107b09bc	a9656089-45e1-47db-bfe8-4dfbc966b5bf	057e1f4a-6044-42f2-bcb9-861a5eaad65e_gdc_realn_rehead.bam	2835781956	32741f9a-9fec-441f-96b4-e504e62c5362	c616f95f-4ea1-4019-8c17-041878085c88	TCGA-AA-3678-01A-01R-0905-07	AA	3678	01A	01R	0905	07
0ed65bdf-cb92-47c1-8aeb-42518ce639b8	79dbf73e-7c21-4ad0-9a76-091b621ce4b8	653eb6a1-1b71-4f79-a3e8-37ae5e8e87ef_gdc_realn_rehead.bam	7106860690	495bec4f-0d23-40ca-bcab-f03dd724137f	f6c674bf-396d-4bfe-8d08-e7266c314be3	TCGA-AY-6197-01A-11R-1723-07	AY	6197	01A	11R	1723	07
b0556a60-d6c1-417a-96c0-a861eb45f95d	0577a8d4-226f-4010-8b57-a06c86b52c78	c86ce289-ae34-496a-8857-24daad38dcd9_gdc_realn_rehead.bam	6908701839	4e92fe80-4985-4b69-bab6-aece3c61c695	960d278c-c87d-42dc-ad28-42e010d8f0f1	TCGA-A6-5662-01A-01R-1653-07	A6	5662	01A	01R	1653	07
7e5759aa-8b94-4c50-8d62-779c69e29b79	ba73a425-5887-4761-b06d-3a04246d07ac	b13aec04-b858-4ba1-94d4-f4ba597d2d9f_gdc_realn_rehead.bam	5634801344	04c767c7-f458-4610-880f-1fc5424170fa	cbe23011-93b7-4e9f-b934-bd0122f91f54	TCGA-F4-6463-01A-11R-1723-07	F4	6463	01A	11R	1723	07
b26f9ac5-9100-4530-8582-11ab9dbfd669	291c2211-3f57-48cc-907f-1017db9a7e56	ee5b858b-2292-432d-8883-ca98d8ed0e25_gdc_realn_rehead.bam	6320965234	71704004-c6ff-403f-9480-4a25dd087bee	c085da47-d634-491a-80ea-514e5a231f70	TCGA-CK-5912-01A-11R-1653-07	CK	5912	01A	11R	1653	07
e7b00f7c-3aed-46f9-9126-0da4f4e74320	f12407be-21f0-4d85-9c07-63dfeba72844	8c0749b3-fab4-405e-bf3a-457df6d26ea4_gdc_realn_rehead.bam	7229368199	681e8dff-28d1-4269-a4d2-f4446e67c4ba	a9e4b6db-8b4b-4345-a4a1-d63175eb0174	TCGA-5M-AATA-01A-31R-A41B-07	5M	AATA	01A	31R	A41B	07
90a46dce-5762-47ec-925c-deff853069aa	97bbf95e-a0c0-47e8-b87e-9023cbeb8565	11e91e0b-2ed9-41c6-b783-732415918806_gdc_realn_rehead.bam	8911659802	e6f79fed-fbb6-476a-92c1-f71424a55737	10881458-55b2-41d1-8358-4ee6ccb8ec85	TCGA-AA-A02K-01A-03R-A32Y-07	AA	A02K	01A	03R	A32Y	07
92107b4f-bd77-4401-9065-4b9704110d44	d342d62d-ca79-4029-862d-11012b153967	cbe8b862-e9a0-4a76-8660-7ceb5fa7cca1_gdc_realn_rehead.bam	8444801228	0931a992-b009-4174-8017-a96295f2f447	f83b909c-da90-41ed-b532-a2ef9371cff9	TCGA-DM-A28C-01A-11R-A32Y-07	DM	A28C	01A	11R	A32Y	07
ecdb94bb-54ab-4d89-a13f-be2e65fc89bb	76a19f2c-7342-4e1f-8096-0c6f657376a3	c403b2cb-d8cf-4f1d-90f9-ef305f9faa5b_gdc_realn_rehead.bam	7855384927	5e1e93f4-c5a1-4137-9ae2-4beff960b56e	b89267a4-0e6b-401e-85b0-e66775858aa6	TCGA-CM-5348-01A-21R-1723-07	CM	5348	01A	21R	1723	07
6e2db920-dc3e-4a74-8cdb-470cb61e2fac	52aac4a2-9407-40b3-9a6b-70eb1314d9bf	03c836a1-78b4-4db1-9819-a5002c5602b0_gdc_realn_rehead.bam	6581291936	caa3723b-04fc-4269-9df3-227a3f131f10	605baa86-79e3-484d-82d2-4de27d405ba1	TCGA-AM-5821-01A-01R-1653-07	AM	5821	01A	01R	1653	07
baf57a44-5eb7-4fdb-bbf6-ee006a122360	1d34289f-fa85-4422-bb22-e143afd5143f	3a55a494-28cc-46e6-be8b-ff207c1dc7df_gdc_realn_rehead.bam	9429016147	26b0c513-5897-4611-b94f-d6fbc1c508e5	aec0c661-afac-4f7a-8c31-154d743f2499	TCGA-DM-A28H-01A-11R-A16W-07	DM	A28H	01A	11R	A16W	07
066a17b9-c724-4390-9a5f-d46cde556de3	5d66433e-7185-46d6-b947-219a7fcb99fd	767ce001-fa85-4e7b-b38d-2684aec39fef_gdc_realn_rehead.bam	6530255353	b9437781-a608-4e94-83cd-0b4531e7f74b	955464c8-9c62-430c-87b8-107db5c980a8	TCGA-AD-6889-01A-11R-1928-07	AD	6889	01A	11R	1928	07
a8d7571b-7539-40ac-8be9-209aa54769d2	8b34ae90-6226-46b7-893f-f5d43eef89ad	49611716-ab6c-4e95-832f-d6f5fc78cc17_gdc_realn_rehead.bam	7551051979	b7f8e77d-8de7-41e6-889e-c6780a214543	f1e6ce83-b4a0-4643-8e8e-a1ef8a158a27	TCGA-AZ-6608-01A-11R-1839-07	AZ	6608	01A	11R	1839	07
5468841b-023c-484d-8c94-c6ae239bb28c	31fe7bb3-0860-47f0-850b-97a451a43b5a	2699c153-933e-4d45-8d0d-04bb4b6a5194_gdc_realn_rehead.bam	6270038238	e2a5570a-2ef4-4e5b-9a70-eee96b1aedf9	eeb42912-0c7a-46bb-bd95-369b2b425727	TCGA-F4-6570-01A-11R-1774-07	F4	6570	01A	11R	1774	07
978145ba-cca3-4244-8a98-9cedb455bd9b	5e5ec3ff-551f-4153-8955-bde2b5c43e24	fe5eafcd-81db-48a4-b4bc-665f7c76cc50_gdc_realn_rehead.bam	2971046609	77b6d9b6-8413-4cd2-b0ff-c866aef4aaa7	21bdad0d-c6a2-428c-b2b4-0de282b34abc	TCGA-AA-3850-01A-01R-1022-07	AA	3850	01A	01R	1022	07
c71d0557-242c-46d7-8551-ca0eba56fdd9	a40b9b9f-a3d8-4377-a7cc-8a049cad4082	f846cd96-7f2b-475d-9303-9bc143dee24a_gdc_realn_rehead.bam	5030666617	9774e154-3b3f-45ce-8082-243bd03a0493	5e7074a6-5011-4dc5-950c-41365dbc6d09	TCGA-AD-6964-01A-11R-1928-07	AD	6964	01A	11R	1928	07
d5dca54e-d7e9-4328-b2ca-1d191a2b8b4c	d424b4d2-b54c-44a2-8e1c-59c2d7516c7e	ff8442d4-3dac-4730-abcc-754b43dd9f89_gdc_realn_rehead.bam	969123471	875f69a3-a0b2-45b4-a003-b449b25f32f1	654c6f5c-3e5c-49f0-b53f-87cd9797d7c9	TCGA-AA-3947-01A-01R-1022-07	AA	3947	01A	01R	1022	07
2b5f6764-5a5b-47dc-b0f8-7a548bab2e26	f90d5c97-ece8-42e1-9b1e-de8a0ab4bb16	e4ddee75-3b56-41ca-9ab7-09d1a8b61626_gdc_realn_rehead.bam	5645078382	a831e365-7d70-4a0b-9567-3b8cdc0fc0b0	e76258b7-e13a-4b05-855b-d792701ffba1	TCGA-F4-6805-01A-11R-1839-07	F4	6805	01A	11R	1839	07
df2df36d-6652-4eec-b62a-ea99af075cb6	4518d75e-6d31-47d5-b16d-f646268ae400	755e789a-d0ee-4d63-800f-ea0e62d3b0a1_gdc_realn_rehead.bam	8789335506	1cbed3e0-7270-491c-90fa-aa54a92753f9	9c34830b-4d7f-4b41-9659-fbfc36c145c9	TCGA-D5-6529-01A-11R-1774-07	D5	6529	01A	11R	1774	07
c182c07a-224c-44b5-bf0e-9bcfaa33ecc1	e49079f1-eb8a-4f01-a6be-5ba1dc5dcc90	2d204887-0353-458c-85af-6e735c6e83db_gdc_realn_rehead.bam	6040482007	100d05e8-c2b5-4177-8685-b47875a5614c	35c9264f-34ec-4d75-ab80-aaac86108fc8	TCGA-AY-6386-01A-21R-1723-07	AY	6386	01A	21R	1723	07
f596eabc-e39a-4e35-9fc6-edade04eb785	c9523258-401f-4635-a76b-882e20127e9b	87d1b906-c7ea-4ffd-a738-5bdba858fd2c_gdc_realn_rehead.bam	1141489463	183ebc05-d1d5-4ebd-a7ca-90c782ced6d4	d651f9ba-8746-46c4-852c-6c2992c7d10e	TCGA-AA-3667-01A-01R-0905-07	AA	3667	01A	01R	0905	07
d6224860-0b09-4d96-8a50-4acb3f72e904	40080a21-fd1a-4d43-b21d-351ca0995092	e703baa5-7a27-40a5-a212-316217a372b0_gdc_realn_rehead.bam	4577871945	1f6f9954-19da-47bd-89c2-b0701871575e	ce00896a-f7d2-4123-bb95-24cb6e53fc32	TCGA-5M-AAT6-01A-11R-A41B-07	5M	AAT6	01A	11R	A41B	07
fd40f0e5-0825-409b-8a4c-86da09f0a84c	5ddbacc5-22b5-4f23-b423-58f6106ab252	a53cbf8b-4de1-4868-9a14-4c9aad33a5b6_gdc_realn_rehead.bam	2030498341	08ef1929-f4ae-49e5-83c4-b742b48d7e0b	1a09207e-9184-4f32-bd07-a9f4dc6c825d	TCGA-AA-3833-01A-01R-0905-07	AA	3833	01A	01R	0905	07
988eba37-1b57-4740-b0ba-9491b57421ab	d638fb8f-2cfa-4549-b5a0-c65362fde8c2	a8ad5abd-1698-47e2-b1c2-a4f573e4cfae_gdc_realn_rehead.bam	2669390621	aee9c56c-b7fc-4fa1-9c77-08087dbe0169	c5c4a0a5-900d-483d-9282-475654d63265	TCGA-AA-3518-01A-02R-0826-07	AA	3518	01A	02R	0826	07
f590941d-19dc-427a-95b6-942c97ea8333	7adf282d-0d0f-4a24-8c33-f99633c7e665	162fe8be-6f29-41df-b3c2-3972b4e3ca3a_gdc_realn_rehead.bam	2254436984	a814507e-9cdd-4b06-bb06-12ea32e169c2	043a4745-566b-4106-b159-99cb8b394b81	TCGA-AA-3877-01A-01R-1022-07	AA	3877	01A	01R	1022	07
c092a289-d058-4a3f-85b6-da3fde34568d	8da4f93b-e3f2-499f-bd76-7b2daf20448b	e7b1cf59-eaeb-40e1-ad51-0b31779c9a1d_gdc_realn_rehead.bam	7465409129	fecdc742-c116-479c-8660-03b122543662	96ac1f4b-79b0-4517-8caf-fc05abcaaf4f	TCGA-A6-6652-01A-11R-1774-07	A6	6652	01A	11R	1774	07
ced37a67-bf80-468d-8299-940bb9b88107	6bb7ef24-e7ab-4010-b32d-0f83198bc9c3	25db88d4-3854-4965-866f-68d6ef7afc4e_gdc_realn_rehead.bam	6352949126	24be3a59-8143-4138-bc1a-942944061447	e83e5700-f968-4978-bb78-56a83936ce8c	TCGA-D5-6536-01A-11R-1723-07	D5	6536	01A	11R	1723	07
27cc2167-5838-41d3-9d57-4c6a13f7ebf7	33fcf6d4-7e0f-4d97-b430-c4d3c0527b5a	0f42b443-7b26-4577-98fc-cb0c18a67a66_gdc_realn_rehead.bam	1971554443	bdc1a526-c832-4104-b458-7c710357663e	39d3b5b3-d51e-4d77-a8aa-2977fa734fab	TCGA-AA-3869-01A-01R-1022-07	AA	3869	01A	01R	1022	07
81d8c120-144f-4ffc-9ca4-eb76ca1fc821	d55e3fe8-56f9-49f1-b25c-16d2eccd16f4	c112a4d1-e198-4bf2-afcf-10aeb47b2c01_gdc_realn_rehead.bam	2216307200	f6c2138d-a76f-46ea-9b60-4d47f5dcf0fb	f5c3bc61-1018-4351-bb23-aacc1459365f	TCGA-AA-3710-01A-01R-1022-07	AA	3710	01A	01R	1022	07
088506d0-2717-4a75-b353-88bc1a225212	e65acaef-d1b4-4fa3-8a3a-adf0085c92c3	c368b24a-59cd-4e51-a493-d885c3014c52_gdc_realn_rehead.bam	1275016569	82a1c742-2d97-4c7a-bf1d-ca0233c60b6c	33e989b9-fac4-47d8-b429-269044ac772a	TCGA-AA-3977-01A-01R-1022-07	AA	3977	01A	01R	1022	07
c6e85461-d986-46c3-b6b8-ab56d97320a3	203a6256-e7fe-4d58-bfe0-32e1ebc0d52c	f73d6050-a5e9-4aac-b5e8-d5dd6c05e239_gdc_realn_rehead.bam	2040828461	f084bc5c-8949-4b41-820f-b9f3602cedb9	fa96d094-0165-401c-8fd5-6d1ee4ef3994	TCGA-AA-A00W-01A-01R-A002-07	AA	A00W	01A	01R	A002	07
db9a7c76-8e42-4f1a-81a3-a9d4eb5365aa	85387195-2a68-4540-b617-8095b846e6a4	fa019cda-eaed-4f6d-a7f4-f67d05ac3e46_gdc_realn_rehead.bam	2203207282	f563a144-d064-4689-9229-972a9073a9a4	d7ba64d7-b4e5-488d-9f28-bcb7bf3c0f35	TCGA-AA-3522-01A-01R-0821-07	AA	3522	01A	01R	0821	07
0134d0cc-e66b-4fda-804b-c4434ec00bd2	b6510848-053d-474a-9a96-6b48704deb2f	1c031b55-604d-4127-abb6-a44f728bc160_gdc_realn_rehead.bam	1843814690	f97f812e-5574-4b75-9b92-3267606f768d	5da56982-6de7-4994-aa9e-3b01200b2959	TCGA-AA-3861-01A-01R-1022-07	AA	3861	01A	01R	1022	07
2e81bac9-aafa-4aba-ba62-327e3bc8dc51	2322b4e8-5100-4961-bf50-ee79d462676f	493eb9ea-5309-4e5e-9324-82dc5af2cc89_gdc_realn_rehead.bam	6870866169	15b4eaf4-b1c3-4d63-a0ad-ef64873f8f93	f88c0259-58ff-4bcc-a777-7705cdbd8213	TCGA-A6-5664-01A-21R-1839-07	A6	5664	01A	21R	1839	07
d3085a8c-2850-4e9a-a0d0-7443b14d207b	b934f64d-62b3-4833-94ca-92fc2faa5a29	b8f29ff7-6db3-4188-97ac-8dc559923ca1_gdc_realn_rehead.bam	8256479095	036cbd41-560c-452d-94c4-f9ffeb1a3c46	88e64f45-adc4-4223-9838-4d7d45b8f0c0	TCGA-AA-3526-01A-02R-A32Z-07	AA	3526	01A	02R	A32Z	07
